envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
6497	61413000	61269000	60549000	60669000	61629000	62949000	61208730.1349325
6498	61434000	61266000	60666000	60666000	61626000	62946000	61212134.9325337
6499	61431000	61263000	60663000	60663000	61623000	62943000	61215539.7301349
6500	61452000	61260000	60780000	60660000	61620000	62940000	61218944.5277361
6501	61473000	61377000	60777000	60657000	61617000	62937000	61222349.3253373
6502	61470000	61374000	60774000	60654000	61614000	62934000	61225742.1289355
6503	61467000	61371000	60771000	60651000	61611000	62931000	61229134.9325337
6504	61464000	61368000	60768000	60648000	61608000	62928000	61232515.7421289
6505	61461000	61365000	60765000	60645000	61605000	62925000	61235872.5637181
6506	61458000	61362000	60762000	60642000	61602000	62922000	61239241.3793103
6507	61479000	61359000	60759000	60759000	61599000	62919000	61242610.1949025
6508	61476000	61356000	60756000	60756000	61596000	62916000	61245967.0164918
6509	61473000	61353000	60753000	60753000	61593000	62913000	61249347.826087
6510	61470000	61350000	60750000	60750000	61590000	62910000	61252728.6356822
6511	61467000	61347000	60747000	60747000	61587000	62907000	61256109.4452774
6512	61464000	61344000	60744000	60744000	61584000	62904000	61259490.2548726
6513	61461000	61341000	60741000	60741000	61581000	62901000	61262871.0644678
6514	61458000	61338000	60738000	60738000	61578000	62898000	61266251.874063
6515	61455000	61335000	60735000	60735000	61575000	62895000	61269632.6836582
6516	61452000	61332000	60732000	60732000	61572000	62892000	61273001.4992504
6517	61449000	61329000	60729000	60729000	61569000	62889000	61276370.3148426
6518	61470000	61326000	60846000	60726000	61566000	62886000	61279739.1304348
6519	61467000	61323000	60843000	60723000	61563000	62883000	61283119.94003
6520	61464000	61320000	60840000	60720000	61560000	62880000	61286500.7496252
6521	61485000	61317000	60837000	60717000	61557000	62997000	61289881.5592204
6522	61482000	61314000	60834000	60714000	61554000	62994000	61293262.3688156
6523	61503000	61431000	60831000	60711000	61551000	62991000	61296631.1844078
6524	61500000	61428000	60828000	60708000	61548000	62988000	61300000
6525	61497000	61425000	60825000	60705000	61545000	62985000	61303368.8155922
6526	61518000	61422000	60822000	60822000	61542000	62982000	61306737.6311844
6527	61563000	61419000	60939000	60819000	61539000	63099000	61310106.4467766
6528	61560000	61416000	60936000	60816000	61536000	63096000	61313475.2623688
6529	61557000	61413000	60933000	60813000	61533000	63093000	61316844.077961
6530	61578000	61410000	60930000	60810000	61530000	63210000	61320212.8935532
6531	61575000	61407000	60927000	60807000	61527000	63207000	61323581.7091454
6532	61572000	61404000	60924000	60804000	61524000	63204000	61326950.5247376
6533	61569000	61401000	60921000	60801000	61521000	63201000	61330319.3403298
6534	61566000	61398000	60918000	60798000	61518000	63198000	61333688.155922
6535	61563000	61395000	60915000	60795000	61515000	63195000	61337056.9715142
6536	61560000	61392000	60912000	60792000	61512000	63192000	61340425.7871065
6537	61557000	61389000	60909000	60789000	61509000	63189000	61343782.6086957
6538	61554000	61386000	60906000	60786000	61506000	63186000	61347139.4302849
6539	61551000	61383000	60903000	60783000	61503000	63183000	61350496.2518741
6540	61548000	61380000	60900000	60780000	61500000	63180000	61353853.0734633
6541	61545000	61377000	60897000	60777000	61497000	63177000	61357197.9010495
6542	61542000	61374000	60894000	60774000	61494000	63174000	61360542.7286357
6543	61539000	61371000	60891000	60771000	61491000	63171000	61363899.5502249
6544	61536000	61368000	60888000	60768000	61488000	63168000	61367256.3718141
6545	61533000	61365000	60885000	60765000	61485000	63165000	61370601.1994003
6546	61530000	61362000	60882000	60762000	61482000	63162000	61373934.0329835
6547	61527000	61359000	60879000	60759000	61479000	63159000	61377254.8725637
6548	61524000	61356000	60876000	60756000	61476000	63156000	61380575.7121439
6549	61521000	61353000	60873000	60753000	61473000	63153000	61383884.5577211
6550	61518000	61350000	60870000	60750000	61470000	63150000	61387193.4032984
6551	61515000	61347000	60867000	60747000	61467000	63147000	61390502.2488756
6552	61536000	61344000	60864000	60744000	61464000	63264000	61393799.1004498
6553	61533000	61341000	60861000	60741000	61461000	63261000	61397095.952024
6554	61530000	61338000	60858000	60738000	61458000	63258000	61400392.8035982
6555	61527000	61335000	60855000	60735000	61455000	63255000	61403677.6611694
6556	61524000	61332000	60852000	60732000	61452000	63252000	61406962.5187406
6557	61521000	61329000	60849000	60729000	61449000	63249000	61410223.3883058
6558	61542000	61326000	60966000	60726000	61446000	63246000	61413496.2518741
6559	61539000	61323000	60963000	60723000	61443000	63243000	61416769.1154423
6560	61536000	61320000	60960000	60720000	61440000	63240000	61420053.9730135
6561	61533000	61317000	60957000	60717000	61437000	63237000	61423338.8305847
6562	61530000	61314000	60954000	60714000	61434000	63234000	61426623.6881559
6563	61527000	61311000	60951000	60711000	61431000	63231000	61429908.5457271
6564	61548000	61308000	60948000	60828000	61428000	63228000	61433205.3973013
6565	61545000	61305000	60945000	60825000	61425000	63225000	61436502.2488756
6566	61542000	61302000	60942000	60822000	61422000	63222000	61439799.1004498
6567	61539000	61299000	60939000	60819000	61419000	63219000	61443083.958021
6568	61536000	61296000	60936000	60816000	61416000	63216000	61446368.8155922
6569	61533000	61293000	60933000	60813000	61413000	63213000	61449653.6731634
6570	61530000	61290000	60930000	60810000	61410000	63210000	61452914.5427286
6571	61527000	61287000	60927000	60807000	61407000	63207000	61456187.4062968
6572	61524000	61284000	60924000	60804000	61404000	63204000	61459460.2698651
6573	61521000	61281000	60921000	60801000	61401000	63201000	61462733.1334333
6574	61518000	61278000	60918000	60798000	61398000	63198000	61466029.9850075
6575	61539000	61275000	60915000	60795000	61515000	63195000	61469326.8365817
6576	61608000	61392000	60912000	60792000	61632000	63312000	61472611.6941529
6577	61605000	61389000	60909000	60789000	61629000	63309000	61475896.5517241
6578	61626000	61506000	60906000	60786000	61626000	63306000	61479181.4092953
6579	61623000	61503000	60903000	60783000	61623000	63303000	61482466.2668666
6580	61620000	61500000	60900000	60780000	61620000	63300000	61485751.1244378
6581	61617000	61497000	60897000	60777000	61617000	63297000	61489047.976012
6582	61614000	61494000	60894000	60774000	61614000	63294000	61492344.8275862
6583	61611000	61491000	60891000	60771000	61611000	63291000	61495629.6851574
6584	61608000	61488000	60888000	60768000	61608000	63288000	61498914.5427286
6585	61605000	61485000	60885000	60765000	61605000	63285000	61502199.4002998
6586	61602000	61482000	60882000	60762000	61602000	63282000	61505484.2578711
6587	61599000	61479000	60879000	60759000	61599000	63279000	61508769.1154423
6588	61596000	61476000	60876000	60756000	61596000	63276000	61512053.9730135
6589	61617000	61473000	60873000	60873000	61593000	63273000	61515338.8305847
6590	61614000	61470000	60870000	60870000	61590000	63270000	61518635.6821589
6591	61611000	61467000	60867000	60867000	61587000	63267000	61521932.5337331
6592	61608000	61464000	60864000	60864000	61584000	63264000	61525229.3853073
6593	61629000	61461000	60981000	60861000	61581000	63261000	61528514.2428786
6594	61626000	61458000	60978000	60858000	61578000	63258000	61531799.1004498
6595	61623000	61455000	60975000	60855000	61575000	63255000	61535083.958021
6596	61620000	61452000	60972000	60852000	61572000	63252000	61538368.8155922
6597	61617000	61449000	60969000	60849000	61569000	63249000	61541653.6731634
6598	61614000	61446000	60966000	60846000	61566000	63246000	61544938.5307346
6599	61611000	61443000	60963000	60843000	61563000	63243000	61548211.3943028
6600	61608000	61440000	60960000	60840000	61560000	63240000	61551484.2578711
6601	61605000	61437000	60957000	60837000	61557000	63237000	61554745.1274363
6602	61602000	61434000	60954000	60834000	61554000	63234000	61558005.9970015
6603	61599000	61431000	60951000	60831000	61551000	63231000	61561266.8665667
6604	61596000	61428000	60948000	60828000	61548000	63228000	61564527.7361319
6605	61593000	61425000	60945000	60825000	61545000	63225000	61567764.6176912
6606	61590000	61422000	60942000	60822000	61542000	63222000	61570989.5052474
6607	61587000	61419000	60939000	60819000	61539000	63219000	61574226.3868066
6608	61632000	61536000	61056000	60816000	61536000	63216000	61577451.2743628
6609	61629000	61533000	61053000	60813000	61533000	63213000	61580676.161919
6610	61626000	61530000	61050000	60810000	61530000	63210000	61583889.0554723
6611	61623000	61527000	61047000	60807000	61527000	63207000	61587113.9430285
6612	61620000	61524000	61044000	60804000	61524000	63204000	61590326.8365817
6613	61641000	61641000	61041000	60801000	61521000	63201000	61593527.7361319
6614	61638000	61638000	61038000	60798000	61518000	63198000	61596716.6416792
6615	61635000	61635000	61035000	60795000	61515000	63195000	61599905.5472264
6616	61632000	61632000	61032000	60792000	61512000	63192000	61603106.4467766
6617	61629000	61629000	61029000	60789000	61509000	63189000	61606307.3463268
6618	61626000	61626000	61026000	60786000	61506000	63186000	61609508.2458771
6619	61623000	61623000	61023000	60783000	61503000	63183000	61612709.1454273
6620	61620000	61620000	61020000	60780000	61500000	63180000	61615910.0449775
6621	61641000	61617000	61017000	60777000	61617000	63177000	61619110.9445277
6622	61638000	61614000	61014000	60774000	61614000	63174000	61622311.844078
6623	61659000	61611000	61011000	60771000	61731000	63171000	61625500.7496252
6624	61656000	61608000	61008000	60768000	61728000	63168000	61628689.6551724
6625	61653000	61605000	61005000	60765000	61725000	63165000	61631890.5547226
6626	61722000	61602000	61122000	60762000	61842000	63282000	61635091.4542729
6627	61719000	61599000	61119000	60759000	61839000	63279000	61638292.3538231
6628	61716000	61596000	61116000	60756000	61836000	63276000	61641505.2473763
6629	61737000	61593000	61233000	60753000	61833000	63273000	61644718.1409295
6630	61734000	61590000	61230000	60750000	61830000	63270000	61647943.0284858
6631	61755000	61587000	61227000	60867000	61827000	63267000	61651179.910045
6632	61752000	61584000	61224000	60864000	61824000	63264000	61654416.7916042
6633	61749000	61581000	61221000	60861000	61821000	63261000	61657653.6731634
6634	61746000	61578000	61218000	60858000	61818000	63258000	61660890.5547226
6635	61743000	61575000	61215000	60855000	61815000	63255000	61664103.4482759
6636	61740000	61572000	61212000	60852000	61812000	63252000	61667316.3418291
6637	61761000	61569000	61329000	60849000	61809000	63249000	61670529.2353823
6638	61758000	61566000	61326000	60846000	61806000	63246000	61673742.1289355
6639	61755000	61563000	61323000	60843000	61803000	63243000	61676967.0164918
6640	61752000	61560000	61320000	60840000	61800000	63240000	61680191.904048
6641	61749000	61557000	61317000	60837000	61797000	63237000	61683416.7916042
6642	61746000	61554000	61314000	60834000	61794000	63234000	61686641.6791604
6643	61743000	61551000	61311000	60831000	61791000	63231000	61689866.5667166
6644	61740000	61548000	61308000	60828000	61788000	63228000	61693103.4482759
6645	61737000	61545000	61305000	60825000	61785000	63225000	61696340.3298351
6646	61758000	61662000	61302000	60822000	61782000	63222000	61699577.2113943
6647	61755000	61659000	61299000	60819000	61779000	63219000	61702814.0929535
6648	61752000	61656000	61296000	60816000	61776000	63216000	61706050.9745127
6649	61773000	61653000	61293000	60813000	61773000	63333000	61709287.856072
6650	61770000	61650000	61290000	60810000	61770000	63330000	61712512.7436282
6651	61791000	61647000	61287000	60927000	61767000	63327000	61715749.6251874
6652	61812000	61644000	61284000	61044000	61764000	63324000	61718986.5067466
6653	61833000	61641000	61281000	61041000	61761000	63441000	61722235.3823089
6654	61830000	61638000	61278000	61038000	61758000	63438000	61725472.2638681
6655	61827000	61635000	61275000	61035000	61755000	63435000	61728709.1454273
6656	61824000	61632000	61272000	61032000	61752000	63432000	61731934.0329835
6657	61845000	61629000	61269000	61149000	61749000	63429000	61735146.9265367
6658	61842000	61626000	61266000	61146000	61746000	63426000	61738371.814093
6659	61839000	61623000	61263000	61143000	61743000	63423000	61741596.7016492
6660	61836000	61620000	61260000	61140000	61740000	63420000	61744821.5892054
6661	61833000	61617000	61257000	61137000	61737000	63417000	61748046.4767616
6662	61830000	61614000	61254000	61134000	61734000	63414000	61751295.3523238
6663	61827000	61611000	61251000	61131000	61731000	63411000	61754544.2278861
6664	61824000	61608000	61248000	61128000	61728000	63408000	61757793.1034483
6665	61821000	61605000	61245000	61125000	61725000	63405000	61761041.9790105
6666	61818000	61602000	61242000	61122000	61722000	63402000	61764290.8545727
6667	61815000	61599000	61239000	61119000	61719000	63399000	61767527.7361319
6668	61812000	61596000	61236000	61116000	61716000	63396000	61770764.6176912
6669	61809000	61593000	61233000	61113000	61713000	63393000	61774001.4992504
6670	61830000	61590000	61230000	61230000	61710000	63390000	61777238.3808096
6671	61827000	61587000	61227000	61227000	61707000	63387000	61780475.2623688
6672	61824000	61584000	61224000	61224000	61704000	63384000	61783724.137931
6673	61821000	61581000	61221000	61221000	61701000	63381000	61786973.0134933
6674	61818000	61578000	61218000	61218000	61698000	63378000	61790209.8950525
6675	61815000	61575000	61215000	61215000	61695000	63375000	61793446.7766117
6676	61812000	61572000	61212000	61212000	61692000	63372000	61796683.6581709
6677	61809000	61569000	61209000	61209000	61689000	63369000	61799908.5457271
6678	61806000	61566000	61206000	61206000	61686000	63366000	61803097.4512744
6679	61803000	61563000	61203000	61203000	61683000	63363000	61806286.3568216
6680	61800000	61560000	61200000	61200000	61680000	63360000	61809475.2623688
6681	61797000	61557000	61197000	61197000	61677000	63357000	61812652.1739131
6682	61794000	61554000	61194000	61194000	61674000	63354000	61815829.0854573
6683	61791000	61551000	61191000	61191000	61671000	63351000	61819005.9970015
6684	61812000	61548000	61188000	61188000	61668000	63468000	61822182.9085457
6685	61809000	61545000	61185000	61185000	61665000	63465000	61825371.814093
6686	61806000	61542000	61182000	61182000	61662000	63462000	61828560.7196402
6687	61803000	61539000	61179000	61179000	61659000	63459000	61831749.6251874
6688	61800000	61536000	61176000	61176000	61656000	63456000	61834938.5307346
6689	61797000	61533000	61173000	61173000	61653000	63453000	61838139.4302849
6690	61794000	61530000	61170000	61170000	61650000	63450000	61841352.3238381
6691	61791000	61527000	61167000	61167000	61647000	63447000	61844577.2113943
6692	61788000	61524000	61164000	61164000	61644000	63444000	61847802.0989505
6693	61785000	61521000	61161000	61161000	61641000	63441000	61851014.9925038
6694	61782000	61518000	61158000	61158000	61638000	63438000	61854227.886057
6695	61803000	61515000	61155000	61155000	61755000	63435000	61857452.7736132
6696	61800000	61512000	61152000	61152000	61752000	63432000	61860677.6611694
6697	61821000	61509000	61149000	61149000	61869000	63429000	61863902.5487256
6698	61818000	61506000	61146000	61146000	61866000	63426000	61867115.4422789
6699	61815000	61503000	61143000	61143000	61863000	63423000	61870328.3358321
6700	61812000	61500000	61140000	61140000	61860000	63420000	61873541.2293853
6701	61833000	61497000	61257000	61137000	61857000	63417000	61876742.1289355
6702	61830000	61494000	61254000	61134000	61854000	63414000	61879955.0224888
6703	61827000	61491000	61251000	61131000	61851000	63411000	61883179.910045
6704	61848000	61608000	61248000	61128000	61848000	63408000	61886404.7976012
6705	61845000	61605000	61245000	61125000	61845000	63405000	61889629.6851574
6706	61866000	61602000	61242000	61242000	61842000	63402000	61892854.5727136
6707	61863000	61599000	61239000	61239000	61839000	63399000	61896091.4542729
6708	61860000	61596000	61236000	61236000	61836000	63396000	61899328.3358321
6709	61857000	61593000	61233000	61233000	61833000	63393000	61902553.2233883
6710	61878000	61590000	61230000	61230000	61950000	63390000	61905790.1049475
6711	61899000	61707000	61227000	61227000	61947000	63387000	61909026.9865068
6712	61896000	61704000	61224000	61224000	61944000	63384000	61912251.874063
6713	61893000	61701000	61221000	61221000	61941000	63381000	61915476.7616192
6714	61914000	61698000	61218000	61338000	61938000	63378000	61918701.6491754
6715	61911000	61695000	61215000	61335000	61935000	63375000	61921926.5367316
6716	61908000	61692000	61212000	61332000	61932000	63372000	61925151.4242879
6717	61905000	61689000	61209000	61329000	61929000	63369000	61928388.3058471
6718	61902000	61686000	61206000	61326000	61926000	63366000	61931637.1814093
6719	61899000	61683000	61203000	61323000	61923000	63363000	61934886.0569715
6720	61896000	61680000	61200000	61320000	61920000	63360000	61938134.9325337
6721	61893000	61677000	61197000	61317000	61917000	63357000	61941383.808096
6722	61890000	61674000	61194000	61314000	61914000	63354000	61944632.6836582
6723	61935000	61671000	61191000	61431000	62031000	63351000	61947881.5592204
6724	61932000	61668000	61188000	61428000	62028000	63348000	61951130.4347826
6725	61929000	61665000	61185000	61425000	62025000	63345000	61954367.3163418
6726	61926000	61662000	61182000	61422000	62022000	63342000	61957592.2038981
6727	61923000	61659000	61179000	61419000	62019000	63339000	61960793.1034483
6728	61920000	61656000	61176000	61416000	62016000	63336000	61963982.0089955
6729	61917000	61653000	61173000	61413000	62013000	63333000	61967170.9145427
6730	61914000	61650000	61170000	61410000	62010000	63330000	61970359.82009
6731	61911000	61647000	61167000	61407000	62007000	63327000	61973548.7256372
6732	61932000	61644000	61284000	61404000	62004000	63324000	61976725.6371814
6733	61929000	61641000	61281000	61401000	62001000	63321000	61979878.5607196
6734	61926000	61638000	61278000	61398000	61998000	63318000	61983007.4962519
6735	61923000	61635000	61275000	61395000	61995000	63315000	61986148.4257871
6736	61920000	61632000	61272000	61392000	61992000	63312000	61989289.3553223
6737	61917000	61629000	61269000	61389000	61989000	63309000	61992430.2848576
6738	61914000	61626000	61266000	61386000	61986000	63306000	61995571.2143928
6739	61911000	61623000	61263000	61383000	61983000	63303000	61998712.143928
6740	61908000	61620000	61260000	61380000	61980000	63300000	62001865.0674663
6741	61905000	61617000	61257000	61377000	61977000	63297000	62005017.9910045
6742	61902000	61614000	61254000	61374000	61974000	63294000	62008170.9145427
6743	61899000	61611000	61251000	61371000	61971000	63291000	62011311.844078
6744	61896000	61608000	61248000	61368000	61968000	63288000	62014452.7736132
6745	61917000	61605000	61245000	61485000	61965000	63285000	62017593.7031484
6746	61914000	61602000	61242000	61482000	61962000	63282000	62020722.6386807
6747	61911000	61599000	61239000	61479000	61959000	63279000	62023851.5742129
6748	61908000	61596000	61236000	61476000	61956000	63276000	62026980.5097451
6749	61905000	61593000	61233000	61473000	61953000	63273000	62030097.4512744
6750	61902000	61590000	61230000	61470000	61950000	63270000	62033226.3868066
6751	61899000	61587000	61227000	61467000	61947000	63267000	62036355.3223388
6752	61896000	61584000	61224000	61464000	61944000	63264000	62039472.2638681
6753	61893000	61581000	61221000	61461000	61941000	63261000	62042565.2173913
6754	61890000	61578000	61218000	61458000	61938000	63258000	62045658.1709146
6755	61887000	61575000	61215000	61455000	61935000	63255000	62048763.1184408
6756	61908000	61692000	61212000	61452000	61932000	63252000	62051856.071964
6757	61929000	61689000	61209000	61449000	61929000	63369000	62054949.0254873
6758	61926000	61686000	61206000	61446000	61926000	63366000	62058053.9730135
6759	61923000	61683000	61203000	61443000	61923000	63363000	62061158.9205397
6760	61944000	61680000	61200000	61560000	61920000	63360000	62064263.868066
6761	61941000	61677000	61197000	61557000	61917000	63357000	62067368.8155922
6762	61938000	61674000	61194000	61554000	61914000	63354000	62070473.7631184
6763	61959000	61671000	61191000	61671000	61911000	63351000	62073566.7166417
6764	61956000	61668000	61188000	61668000	61908000	63348000	62076659.6701649
6765	61953000	61665000	61185000	61665000	61905000	63345000	62079752.6236882
6766	61950000	61662000	61182000	61662000	61902000	63342000	62082845.5772114
6767	61947000	61659000	61179000	61659000	61899000	63339000	62085950.5247376
6768	61944000	61656000	61176000	61656000	61896000	63336000	62089067.4662669
6769	61941000	61653000	61173000	61653000	61893000	63333000	62092184.4077961
6770	61938000	61650000	61170000	61650000	61890000	63330000	62095301.3493253
6771	61935000	61647000	61167000	61647000	61887000	63327000	62098406.2968516
6772	61956000	61644000	61164000	61644000	62004000	63324000	62101511.2443778
6773	61953000	61641000	61161000	61641000	62001000	63321000	62104604.197901
6774	61950000	61638000	61158000	61638000	61998000	63318000	62107685.1574213
6775	61947000	61635000	61155000	61635000	61995000	63315000	62110766.1169415
6776	61944000	61632000	61152000	61632000	61992000	63312000	62113847.0764618
6777	61965000	61629000	61149000	61629000	62109000	63309000	62116916.041979
6778	61962000	61626000	61146000	61626000	62106000	63306000	62119997.0014993
6779	61959000	61623000	61143000	61623000	62103000	63303000	62123089.9550225
6780	61956000	61620000	61140000	61620000	62100000	63300000	62126182.9085457
6781	61953000	61617000	61137000	61617000	62097000	63297000	62129275.862069
6782	61950000	61614000	61134000	61614000	62094000	63294000	62132368.8155922
6783	61947000	61611000	61131000	61611000	62091000	63291000	62135449.7751124
6784	61944000	61608000	61128000	61608000	62088000	63288000	62138530.7346327
6785	61941000	61605000	61125000	61605000	62085000	63285000	62141611.6941529
6786	61962000	61602000	61242000	61602000	62082000	63282000	62144692.6536732
6787	61959000	61599000	61239000	61599000	62079000	63279000	62147773.6131934
6788	61980000	61596000	61356000	61596000	62076000	63276000	62150854.5727136
6789	61977000	61593000	61353000	61593000	62073000	63273000	62153935.5322339
6790	61974000	61590000	61350000	61590000	62070000	63270000	62157016.4917541
6791	61995000	61587000	61347000	61707000	62067000	63267000	62160097.4512744
6792	61992000	61584000	61344000	61704000	62064000	63264000	62163190.4047976
6793	61989000	61581000	61341000	61701000	62061000	63261000	62166283.3583208
6794	61986000	61578000	61338000	61698000	62058000	63258000	62169376.3118441
6795	62007000	61575000	61335000	61815000	62055000	63255000	62172469.2653673
6796	62004000	61572000	61332000	61812000	62052000	63252000	62175550.2248876
6797	62025000	61569000	61329000	61809000	62169000	63249000	62178631.1844078
6798	62022000	61566000	61326000	61806000	62166000	63246000	62181724.137931
6799	62019000	61563000	61323000	61803000	62163000	63243000	62184817.0914543
6800	62040000	61560000	61440000	61800000	62160000	63240000	62187910.0449775
6801	62037000	61557000	61437000	61797000	62157000	63237000	62191002.9985008
6802	62034000	61554000	61434000	61794000	62154000	63234000	62194095.952024
6803	62031000	61551000	61431000	61791000	62151000	63231000	62197188.9055472
6804	62028000	61548000	61428000	61788000	62148000	63228000	62200293.8530735
6805	62049000	61665000	61425000	61785000	62145000	63225000	62203386.8065967
6806	62046000	61662000	61422000	61782000	62142000	63222000	62206467.7661169
6807	62091000	61659000	61419000	61899000	62259000	63219000	62209548.7256372
6808	62088000	61656000	61416000	61896000	62256000	63216000	62212641.6791604
6809	62085000	61653000	61413000	61893000	62253000	63213000	62215734.6326837
6810	62082000	61650000	61410000	61890000	62250000	63210000	62218815.5922039
6811	62079000	61647000	61407000	61887000	62247000	63207000	62221896.5517241
6812	62100000	61644000	61524000	61884000	62244000	63204000	62224977.5112444
6813	62097000	61641000	61521000	61881000	62241000	63201000	62228058.4707646
6814	62094000	61638000	61518000	61878000	62238000	63198000	62231127.4362819
6815	62115000	61635000	61635000	61875000	62235000	63195000	62234196.4017991
6816	62112000	61632000	61632000	61872000	62232000	63192000	62237265.3673163
6817	62109000	61629000	61629000	61869000	62229000	63189000	62240334.3328336
6818	62106000	61626000	61626000	61866000	62226000	63186000	62243403.2983508
6819	62103000	61623000	61623000	61863000	62223000	63183000	62246472.2638681
6820	62124000	61740000	61620000	61860000	62220000	63180000	62249541.2293853
6821	62121000	61737000	61617000	61857000	62217000	63177000	62252622.1889055
6822	62118000	61734000	61614000	61854000	62214000	63174000	62255715.1424288
6823	62115000	61731000	61611000	61851000	62211000	63171000	62258808.095952
6824	62112000	61728000	61608000	61848000	62208000	63168000	62261901.0494753
6825	62109000	61725000	61605000	61845000	62205000	63165000	62264982.0089955
6826	62130000	61722000	61722000	61842000	62202000	63162000	62268050.9745127
6827	62127000	61719000	61719000	61839000	62199000	63159000	62271119.94003
6828	62124000	61716000	61716000	61836000	62196000	63156000	62274188.9055472
6829	62145000	61833000	61713000	61833000	62193000	63153000	62277257.8710645
6830	62142000	61830000	61710000	61830000	62190000	63150000	62280302.8485757
6831	62163000	61827000	61827000	61827000	62187000	63147000	62283335.832084
6832	62160000	61824000	61824000	61824000	62184000	63144000	62286356.8215892
6833	62157000	61821000	61821000	61821000	62181000	63141000	62289377.8110945
6834	62154000	61818000	61818000	61818000	62178000	63138000	62292398.8005997
6835	62151000	61815000	61815000	61815000	62175000	63135000	62295419.7901049
6836	62148000	61812000	61812000	61812000	62172000	63132000	62298440.7796102
6837	62169000	61809000	61809000	61809000	62169000	63249000	62301449.7751124
6838	62166000	61806000	61806000	61806000	62166000	63246000	62304458.7706147
6839	62187000	61923000	61803000	61803000	62163000	63243000	62307467.7661169
6840	62208000	61920000	61800000	61800000	62160000	63360000	62310476.7616192
6841	62205000	61917000	61797000	61797000	62157000	63357000	62313473.7631184
6842	62226000	61914000	61794000	61794000	62154000	63474000	62316482.7586207
6843	62247000	61911000	61791000	61911000	62151000	63471000	62319491.7541229
6844	62244000	61908000	61788000	61908000	62148000	63468000	62322488.7556222
6845	62265000	61905000	61905000	61905000	62145000	63465000	62325485.7571214
6846	62262000	61902000	61902000	61902000	62142000	63462000	62328482.7586207
6847	62259000	61899000	61899000	61899000	62139000	63459000	62331479.7601199
6848	62256000	61896000	61896000	61896000	62136000	63456000	62334476.7616192
6849	62253000	61893000	61893000	61893000	62133000	63453000	62337473.7631184
6850	62250000	61890000	61890000	61890000	62130000	63450000	62340458.7706147
6851	62247000	61887000	61887000	61887000	62127000	63447000	62343443.778111
6852	62244000	61884000	61884000	61884000	62124000	63444000	62346416.7916042
6853	62241000	61881000	61881000	61881000	62121000	63441000	62349389.8050975
6854	62238000	61878000	61878000	61878000	62118000	63438000	62352362.8185907
6855	62235000	61875000	61875000	61875000	62115000	63435000	62355335.832084
6856	62232000	61872000	61872000	61872000	62112000	63432000	62358308.8455772
6857	62253000	61869000	61989000	61869000	62109000	63429000	62361281.8590705
6858	62250000	61866000	61986000	61866000	62106000	63426000	62364254.8725637
6859	62247000	61863000	61983000	61863000	62103000	63423000	62367227.886057
6860	62244000	61860000	61980000	61860000	62100000	63420000	62370200.8995502
6861	62241000	61857000	61977000	61857000	62097000	63417000	62373173.9130435
6862	62238000	61854000	61974000	61854000	62094000	63414000	62376146.9265367
6863	62259000	61851000	62091000	61851000	62091000	63411000	62379107.946027
6864	62256000	61848000	62088000	61848000	62088000	63408000	62382068.9655172
6865	62253000	61845000	62085000	61845000	62085000	63405000	62385005.9970015
6866	62250000	61842000	62082000	61842000	62082000	63402000	62387943.0284858
6867	62247000	61839000	62079000	61839000	62079000	63399000	62390880.05997
6868	62244000	61836000	62076000	61836000	62076000	63396000	62393805.0974513
6869	62265000	61833000	62073000	61833000	62073000	63513000	62396718.1409295
6870	62262000	61830000	62070000	61830000	62070000	63510000	62399631.1844078
6871	62259000	61827000	62067000	61827000	62067000	63507000	62402544.2278861
6872	62256000	61824000	62064000	61824000	62064000	63504000	62405445.2773613
6873	62253000	61821000	62061000	61821000	62061000	63501000	62408334.3328336
6874	62250000	61818000	62058000	61818000	62058000	63498000	62411223.3883059
6875	62247000	61815000	62055000	61815000	62055000	63495000	62414112.4437781
6876	62244000	61812000	62052000	61812000	62052000	63492000	62417001.4992504
6877	62241000	61809000	62049000	61809000	62049000	63489000	62419866.5667166
6878	62238000	61806000	62046000	61806000	62046000	63486000	62422731.6341829
6879	62235000	61803000	62043000	61803000	62043000	63483000	62425596.7016492
6880	62232000	61800000	62040000	61800000	62040000	63480000	62428461.7691154
6881	62253000	61797000	62037000	61917000	62037000	63477000	62431338.8305847
6882	62274000	61794000	62034000	61914000	62154000	63474000	62434215.892054
6883	62271000	61791000	62031000	61911000	62151000	63471000	62437092.9535232
6884	62292000	61788000	62028000	61908000	62268000	63468000	62439970.0149925
6885	62289000	61785000	62025000	61905000	62265000	63465000	62442847.0764618
6886	62286000	61782000	62022000	61902000	62262000	63462000	62445724.137931
6887	62283000	61779000	62019000	61899000	62259000	63459000	62448613.1934033
6888	62280000	61776000	62016000	61896000	62256000	63456000	62451502.2488756
6889	62277000	61773000	62013000	61893000	62253000	63453000	62454403.2983508
6890	62274000	61770000	62010000	61890000	62250000	63450000	62457304.3478261
6891	62271000	61767000	62007000	61887000	62247000	63447000	62460205.3973013
6892	62268000	61764000	62004000	61884000	62244000	63444000	62463106.4467766
6893	62265000	61761000	62001000	61881000	62241000	63441000	62466007.4962519
6894	62262000	61758000	61998000	61878000	62238000	63438000	62468920.5397301
6895	62259000	61755000	61995000	61875000	62235000	63435000	62471833.5832084
6896	62256000	61752000	61992000	61872000	62232000	63432000	62474734.6326837
